"","S1","S19","S20","S21","S2","S11","S12","S13","S14","S24","S33","S36","S34","S35","S18"
"rna-XM_069267463.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069273463.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284211.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069274486.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011210207.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069244791.1",170,238,161,0,176,183,85,263,210,87,169,76,180,210,196
"rna-XM_069275341.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069273927.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069271367.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069252184.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069272206.1",1090,963,622,824,1196,1357,1185,799,773,1720,1441,1310,1036,763,462
"rna-XM_069267404.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069262643.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069257437.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069253619.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069244868.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069281191.1",531,427,699,324,502,346,442,603,384,315,674,1687,325,508,600
"rna-XM_069283278.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069273473.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284863.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069261667.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069254261.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069246298.1",455,315,195,357,440,492,503,243,368,536,905,375,348,419,288
"rna-XM_069246459.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069274301.1",0,58,345,130,0,0,0,143,105,99,0,239,0,0,249
"rna-XM_069267851.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138316412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138316413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069252744.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069261736.1",164,27,66,0,0,37,0,0,0,0,58,141,0,0,0
"rna-XM_069279842.1",0,0,0,0,0,236,143,0,171,222,68,141,0,0,0
"rna-XM_069268102.1",0,0,0,0,0,176,0,0,0,0,0,0,0,0,0
"rna-XM_069253562.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069253567.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069267472.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069282227.1",261,227,0,0,0,0,660,0,0,253,790,303,329,0,0
"rna-XM_069264862.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278402.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069275169.1",0,156,86,0,0,294,281,0,273,402,662,0,0,0,0
"rna-XM_069252955.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011207832.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069257374.1",203,202,301,186,190,210,134,186,159,156,230,77,145,216,233
"rna-XM_069276973.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069261706.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011209310.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069256783.1",180,165,275,143,108,166,159,157,161,179,167,152,131,131,213
"rna-XR_011207499.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276954.1",466,56,510,387,434,455,203,376,263,528,398,222,327,453,405
"rna-XM_069265219.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069261744.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266442.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069279506.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069275175.1",0,0,0,0,0,628,476,0,94,290,389,0,291,0,0
"rna-XM_069262194.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069269664.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069257396.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069246617.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138305540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265264.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069274027.1",385,628,1125,629,509,541,797,1010,682,468,1147,629,994,658,750
"gene-LOC138305547",231,255,131,0,88,168,148,0,41,132,387,86,76,98,0
"rna-XM_069257287.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278697.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011207441.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069256793.1",533,466,331,621,267,0,415,853,674,807,0,1257,475,0,0
"rna-XR_011210307.1",48,43,92,31,45,33,52,46,58,58,96,48,26,45,55
"gene-LOC138305213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069263336.1",523,690,716,429,533,564,681,866,668,787,1129,344,600,754,520
"rna-XM_069281907.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069259228.1",0,0,0,388,705,959,0,513,0,1289,2005,0,470,566,0
"rna-XM_069262905.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069285158.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069249603.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011206361.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069257297.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069269968.1",0,0,0,0,0,0,0,0,178,0,0,0,0,0,0
"rna-XM_069279189.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245485.1",0,0,0,118,0,0,0,0,0,0,61,0,0,0,0
"rna-Trnam-cau-51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069262919.1",58,100,117,67,0,54,103,95,88,108,161,91,78,37,77
"rna-XM_069265539.1",0,0,0,0,0,0,0,0,0,0,96,0,0,0,0
"rna-XM_069263413.1",68,136,112,73,24,117,173,0,140,159,112,0,121,0,0
"rna-XM_069265708.1",0,0,0,0,0,0,0,0,0,189,0,0,0,0,0
"rna-XM_069284192.1",170,219,394,171,220,125,124,235,236,300,240,58,325,303,239
"rna-XM_069254705.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnam-cau-54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069280871.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069285507.1",2988,3015,3766,3374,3657,3143,2359,3772,3224,3394,5767,4056,3529,3923,2776
"rna-XM_069264688.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069258023.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"rna-XM_069258540.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069271599.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069282035.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069268547.1",632,744,996,490,513,612,611,921,841,579,1065,181,794,866,914
"rna-XM_069278614.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069277024.1",394,546,704,260,411,332,363,680,490,242,547,376,365,358,694
"rna-XR_011208894.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284893.1",0,0,0,127,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011210053.1",56,43,69,72,8,93,98,82,93,47,111,96,74,77,47
"rna-XM_069284916.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069248688.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069251041.1",304,285,0,125,132,0,156,0,192,63,0,69,60,143,0
"rna-XM_069268557.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069247298.1",0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
"rna-XM_069282021.1",0,0,0,0,0,0,0,0,0,184,562,0,0,0,0
"rna-XM_069277012.1",0,0,62,0,0,0,36,0,0,0,0,0,0,58,0
"rna-XR_011206220.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011208710.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069264548.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069264709.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069247495.1",0,0,129,645,0,0,0,0,0,266,610,0,0,0,0
"rna-XM_069264614.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069263308.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069285162.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069255706.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069283650.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245311.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069271718.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069279120.1",0,0,0,253,0,0,0,0,0,215,619,0,0,0,0
"rna-XR_011210209.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069281176.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069274035.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284409.1",149,196,417,128,145,123,97,213,259,199,310,281,151,151,406
"rna-XM_069259931.1",0,188,675,144,490,784,386,52,228,332,463,211,389,803,271
"rna-XM_069278482.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069261045.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069270053.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069255095.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069277359.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069269131.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069253058.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069264662.1",0,0,177,0,0,0,611,283,0,0,0,166,0,152,0
"rna-XM_069285139.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069261059.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069255738.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069271226.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069255081.1",92,0,474,0,0,0,122,114,0,0,94,0,0,0,0
"rna-XM_069272307.1",23,8,72,99,166,72,63,99,81,52,54,0,0,10,0
"rna-XM_069267505.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011208217.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069246966.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069261290.1",0,128,0,0,0,164,0,0,242,0,0,92,0,0,0
"rna-XM_069266026.1",96,131,157,33,149,149,340,48,197,161,305,78,312,178,124
"rna-XM_069250750.1",1808,2251,3533,1836,1802,1373,2821,2356,710,2920,1964,1278,2486,2406,3161
"rna-XM_069270043.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245398.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265770.1",0,0,0,0,0,0,0,122,0,0,0,0,0,0,0
"rna-XM_069269468.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245786.1",126,0,155,335,169,203,59,244,212,275,435,600,201,282,332
"rna-XM_069268037.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069256703.1",197,213,440,90,195,105,257,88,230,231,94,68,34,237,78
"rna-XM_069278503.1",5205,2874,4540,4165,4693,5457,4433,2253,2595,4249,5096,13709,2430,5678,2999
"rna-XR_011208397.1",0,0,0,63,0,237,0,0,0,0,0,0,62,0,0
"rna-XM_069267750.1",1717,1399,2131,1141,1268,1795,2311,1312,1551,1566,3097,3158,1787,1489,1552
"rna-XM_069246958.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266846.1",0,0,149,190,66,0,71,0,146,152,248,0,72,181,74
"rna-XM_069249546.1",284,401,529,292,335,402,362,383,281,531,549,277,417,420,306
"rna-XR_011209031.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069281104.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069255269.1",0,0,0,0,0,152,0,0,0,0,0,0,0,0,0
"rna-XM_069274029.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069257747.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011207979.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069257567.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069250854.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069272658.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069248999.1",333,484,420,522,495,326,225,435,178,380,774,0,386,412,150
"rna-XM_069281820.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278977.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069244888.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069259581.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265598.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265359.1",762,594,725,359,658,404,480,519,581,436,773,563,631,753,683
"rna-XM_069255067.1",228,258,281,314,217,154,268,265,191,231,396,200,258,353,275
"rna-XM_069282114.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069269826.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011206238.1",28,13,13,63,40,29,0,0,0,42,0,0,0,0,0
"rna-XR_011210077.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069259595.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069277888.1",641,667,1225,981,807,848,799,825,513,1234,1393,1012,788,963,715
"rna-XM_069248444.1",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
"rna-XM_069266216.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069272897.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnar-ccu-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069282470.1",692,915,1010,903,838,1005,617,1048,998,1406,486,1302,708,665,869
"rna-XM_069251410.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069248923.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011207049.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138330943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069270896.1",196,197,316,126,120,121,167,370,275,157,216,103,220,173,363
"rna-XM_069271912.1",0,0,0,45,0,0,0,0,0,102,109,0,90,0,0
"rna-XR_011209832.1",123,57,114,0,53,0,81,134,0,16,129,85,59,133,162
"gene-LOC138311099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069262529.1",0,0,0,0,0,0,16,0,0,0,0,0,16,0,0
"rna-XM_069249079.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069280319.1",324,281,595,393,343,193,359,384,329,237,651,211,279,409,519
"rna-XM_069265821.1",494,425,667,437,377,492,530,505,435,585,887,1038,474,468,335
"rna-XR_011206418.1",0,120,0,201,0,0,0,0,0,115,0,0,0,0,0
"rna-XM_069285652.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069259400.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069271383.1",0,0,0,0,0,186,0,0,0,146,0,0,0,0,0
"rna-XM_069266220.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069272974.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069280006.1",178,125,155,142,200,183,91,172,158,91,277,0,0,198,64
"rna-XM_069247439.1",1179,1808,1529,1230,1035,1178,2515,1546,1198,1954,2401,1149,1189,1180,761
"rna-XR_011209808.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069250345.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069260887.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011209006.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284356.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069248139.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069270997.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069251314.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069249065.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069280342.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069267236.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138330702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245663.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011205749.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069255663.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284371.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069281442.1",0,0,154,166,166,140,80,166,0,141,319,0,0,0,0
"rna-XM_069263675.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069281217.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069256727.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278002.1",77,100,143,135,129,98,33,142,102,30,85,150,80,213,85
"rna-XM_069270134.1",92,197,398,365,0,294,308,48,361,407,348,191,179,376,381
"rna-XR_011209183.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069267197.1",0,0,0,0,0,0,0,0,0,1352,1716,0,0,0,0
"rna-XM_069279924.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069271417.1",0,161,0,253,159,255,189,0,164,386,281,481,0,0,0
"rna-XM_069258619.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069273517.1",1934,1979,1498,1467,1190,1572,1538,2061,1270,1897,3274,569,1521,1506,1640
"rna-XM_069273808.1",1940,2581,1212,2244,2596,2629,2768,1844,1958,2043,1708,3433,766,1734,0
"rna-XM_069265091.1",340,349,283,285,428,261,177,378,376,257,464,241,377,342,315
"rna-XM_069272052.1",1054,1052,1673,1501,1414,1240,1506,1163,1169,1931,2890,1237,1302,1209,1097
"rna-XM_069256496.1",1425,1661,1988,2109,1190,2305,2072,1701,1942,2286,3864,1197,1604,2054,1259
"rna-XM_069260973.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069268731.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069255160.1",40,0,188,238,137,0,0,0,86,188,201,266,0,244,286
"rna-XR_011206806.1",137,159,236,110,102,93,71,106,44,43,68,68,88,135,48
"rna-XM_069282194.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069280338.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069256371.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069246104.1",107,107,137,53,110,0,0,148,68,31,249,122,69,114,131
"rna-XM_069286136.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069268247.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069283862.1",100,0,77,0,0,235,0,90,0,230,154,0,0,333,98
"rna-XM_069277740.1",0,20,166,0,0,105,0,90,0,48,193,0,0,53,0
"rna-XM_069258277.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069257239.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069273171.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069274518.1",1248,1324,2158,1402,1484,1253,1082,2301,2177,2308,423,854,2261,1746,1461
"rna-XM_069265298.1",0,0,0,194,0,0,0,0,174,0,0,0,161,0,0
"rna-XM_069248974.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069253636.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011205821.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069247679.1",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069251951.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069270786.1",105,0,0,0,0,0,0,0,0,256,0,302,0,0,0
"rna-XM_069271080.1",506,442,666,507,393,474,603,847,608,457,879,376,672,751,664
"rna-XM_069249969.1",321,0,98,0,182,126,151,64,86,0,198,189,0,106,0
"rna-XM_069285560.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069274945.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069259049.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069258487.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069268257.1",16,195,291,260,74,110,117,176,129,143,335,194,102,246,281
"rna-XM_069284364.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069267650.1",0,75,164,0,0,0,0,31,144,0,122,0,199,0,146
"rna-XM_069283447.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069275585.1",583,509,228,0,218,98,557,786,718,596,1145,0,419,434,452
"rna-XM_069266218.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069272557.1",318,328,606,620,258,245,261,260,528,763,1420,865,539,904,0
"rna-XM_069262027.1",49,138,205,163,0,140,71,127,71,122,188,0,148,150,143
"rna-XM_069277264.1",0,0,0,0,0,0,0,0,106,0,132,0,0,0,0
"rna-XM_069249932.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011208027.1",208,247,0,99,0,79,155,0,373,221,170,98,337,0,474
"rna-XM_069260069.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011205674.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnae-uuc-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnae-uuc-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069252599.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnae-uuc-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnae-uuc-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnae-uuc-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnae-uuc-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnae-uuc-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnae-uuc-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnae-uuc-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnae-uuc-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069267132.1",0,0,0,0,0,0,0,0,0,0,0,590,0,0,0
"rna-XM_069264356.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069274522.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245577.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069282864.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069250505.1",1436,1490,1994,1317,1107,1408,2201,2088,1684,1741,2784,1361,1988,1584,1828
"rna-XM_069269921.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266671.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069285044.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069281827.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011209266.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069271819.1",286,705,1182,682,489,254,195,160,319,488,331,236,321,0,284
"rna-XM_069276158.1",0,0,0,86,0,0,0,0,0,0,81,0,0,0,0
"rna-XM_069248431.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069286269.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069261936.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266980.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069258465.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069255513.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069248943.1",574,361,1053,515,994,0,717,439,0,513,643,208,0,1066,426
"rna-XM_069246539.1",71,0,0,129,0,0,0,0,0,484,0,0,73,225,0
"rna-XM_069274870.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069280434.1",174,126,307,62,176,0,28,156,0,419,165,456,260,77,95
"rna-XM_069253713.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069281367.1",0,0,0,0,0,0,0,0,0,0,499,0,0,0,0
"rna-XM_069285425.1",0,0,0,0,0,0,0,0,0,0,0,0,74,0,0
"rna-XM_069245722.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069258471.1",0,0,202,44,0,0,94,93,0,0,0,0,0,113,0
"rna-XM_069249948.1",0,0,0,0,0,0,0,0,0,0,0,0,70,0,0
